RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,AreaType,AreaCode,LngtCode,LngtClass,Sex,Maturity,PlusGr,AgeRings,NoAtLngt,IndWgt,ValidAphiaID,ScientificName_WoRMS,DateofCalculation
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06014,14,2006,W,126438,0,30F0,1,31,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,30,-9,-9,-9,2,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,31,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,31,-9,-9,-9,2,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,32,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,33,-9,-9,-9,2,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06014,14,2006,W,126438,0,30F0,1,26,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06012,12,2006,W,126438,0,30F1,1,25,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06012,12,2006,W,126438,0,30F1,1,27,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,24,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,26,-9,-9,-9,1,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,27,-9,-9,-9,1,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,27,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,29,F,62,-9,5,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,22,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,22,F,62,-9,1,2,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,23,F,62,-9,1,2,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,24,F,62,-9,1,3,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,24,F,62,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,27,M,63,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06011,11,2006,W,126986,0,30F1,1,20,M,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06011,11,2006,W,126986,0,30F1,1,21,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,12,-9,-9,-9,0,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,19,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,20,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126986,0,30F1,1,21,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06012,12,2006,W,126986,0,30F1,1,22,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06012,12,2006,W,126986,0,30F1,1,24,F,62,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06012,12,2006,W,126986,0,30F1,1,26,M,63,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06001,1,2006,W,126986,0,30F1,1,23,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06001,1,2006,W,126986,0,30F1,1,24,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06001,1,2006,W,126986,0,30F1,1,26,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06002,2,2006,W,126986,0,30F1,1,13,F,61,-9,0,2,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06002,2,2006,W,126986,0,30F1,1,21,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06002,2,2006,W,126986,0,30F1,1,22,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06002,2,2006,W,126986,0,30F1,1,25,F,62,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06012,12,2006,W,126986,0,30F1,1,19,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06012,12,2006,W,126986,0,30F1,1,21,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06001,1,2006,W,126436,0,30F1,1,40,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06001,1,2006,W,126436,0,30F1,1,44,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06001,1,2006,W,126436,0,30F1,1,48,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06011,11,2006,W,126436,0,30F1,1,45,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06002,2,2006,W,126436,0,30F1,1,42,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06002,2,2006,W,126986,0,30F1,1,10,-9,-9,-9,0,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,35,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06026,26,2006,W,126438,0,30F1,1,34,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126436,0,30F1,1,48,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06026,26,2006,W,126436,0,30F1,1,36,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06026,26,2006,W,126436,0,30F1,1,48,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06001,1,2006,W,126436,0,30F1,1,37,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,31,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,31,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,32,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,33,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,33,-9,-9,-9,2,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,34,-9,-9,-9,1,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,25,-9,-9,-9,1,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,27,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,28,-9,-9,-9,1,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,28,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,29,-9,-9,-9,1,6,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06027,27,2006,W,126438,0,30F1,1,30,-9,-9,-9,1,4,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,32,-9,-9,-9,1,4,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,34,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,34,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,35,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,36,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,38,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,28,-9,-9,-9,1,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,29,-9,-9,-9,1,5,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,30,-9,-9,-9,1,5,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,30,-9,-9,-9,2,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,31,-9,-9,-9,1,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06028,28,2006,W,126438,0,30F1,1,31,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06080,80,2006,W,126438,0,27F0,1,24,-9,-9,-9,0,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06080,80,2006,W,126438,0,27F0,1,31,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06080,80,2006,W,126438,0,27F0,1,32,-9,-9,-9,1,4,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06080,80,2006,W,126438,0,27F0,1,32,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06080,80,2006,W,126438,0,27F0,1,33,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06080,80,2006,W,126438,0,27F0,1,34,-9,-9,-9,1,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06080,80,2006,W,126438,0,27F0,1,35,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06100,100,2006,W,126986,0,28E8,1,16,-9,-9,-9,0,3,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06100,100,2006,W,126986,0,28E8,1,17,F,61,-9,0,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06044,44,2006,W,126438,0,29E9,1,35,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06066,66,2006,W,126986,0,29E9,1,28,M,63,-9,4,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,16,-9,-9,-9,0,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,19,-9,-9,-9,0,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,20,-9,-9,-9,0,9,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,21,-9,-9,-9,0,9,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,22,-9,-9,-9,0,4,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,23,-9,-9,-9,0,7,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06083,83,2006,W,126986,0,27E9,1,24,-9,-9,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06089,89,2006,W,126986,0,27E9,1,6,-9,-9,-9,0,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06093,93,2006,W,126986,0,27E9,1,27,M,62,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06093,93,2006,W,126986,0,27E9,1,27,M,64,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06093,93,2006,W,126986,0,27E9,1,28,F,62,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06093,93,2006,W,126986,0,27E9,1,31,F,62,-9,4,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06093,93,2006,W,126986,0,27E9,1,32,F,62,-9,4,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06086,86,2006,W,126438,0,27E9,1,32,-9,-9,-9,1,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126986,0,27E9,1,14,-9,-9,-9,0,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126986,0,27E9,1,15,M,61,-9,0,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126986,0,27E9,1,15,F,61,-9,0,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126986,0,27E9,1,15,-9,-9,-9,0,3,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126986,0,27E9,1,16,-9,-9,-9,0,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,23,-9,-9,-9,0,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,24,-9,-9,-9,0,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,31,-9,-9,-9,1,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,32,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,33,-9,-9,-9,1,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06086,86,2006,W,126438,0,27E9,1,31,-9,-9,-9,1,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06089,89,2006,W,126438,0,27E9,1,32,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,16,-9,-9,-9,0,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,17,-9,-9,-9,0,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,18,-9,-9,-9,0,2,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,20,-9,-9,-9,0,3,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06087,87,2006,W,126438,0,27E9,1,21,-9,-9,-9,0,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,24,-9,-9,-9,0,4,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,24,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06088,88,2006,W,126438,0,27E9,1,27,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,27,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,28,-9,-9,-9,1,4,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,29,-9,-9,-9,1,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,29,-9,-9,-9,2,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126438,0,30F0,1,30,-9,-9,-9,1,4,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06019,19,2006,W,126986,0,30F0,1,22,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06019,19,2006,W,126986,0,30F0,1,24,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06019,19,2006,W,126986,0,30F0,1,24,F,62,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06017,17,2006,W,126986,0,30F0,1,26,F,62,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06017,17,2006,W,126986,0,30F0,1,28,F,62,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06022,22,2006,W,126986,0,30F0,1,23,M,63,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06020,20,2006,W,126986,0,30F0,1,21,M,63,-9,1,2,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06020,20,2006,W,126986,0,30F0,1,22,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06020,20,2006,W,126986,0,30F0,1,23,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126986,0,30F0,1,22,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126986,0,30F0,1,23,M,63,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126986,0,30F0,1,24,M,63,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126986,0,30F0,1,24,M,63,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06017,17,2006,W,126986,0,30F0,1,21,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06017,17,2006,W,126986,0,30F0,1,25,F,62,-9,3,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06014,14,2006,W,126986,0,30F0,1,25,F,62,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06014,14,2006,W,126986,0,30F0,1,27,F,62,-9,4,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126986,0,30F0,1,20,M,63,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126986,0,30F0,1,21,M,63,-9,1,2,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126986,0,30F0,1,21,F,62,-9,1,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06018,18,2006,W,126986,0,30F0,1,22,M,63,-9,2,1,-9.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06019,19,2006,W,126436,0,30F0,1,38,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06019,19,2006,W,126436,0,30F0,1,39,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06019,19,2006,W,126436,0,30F0,1,40,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06019,19,2006,W,126436,0,30F0,1,47,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06017,17,2006,W,126436,0,30F0,1,57,-9,-9,-9,2,1,-9.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C06014,14,2006,W,126436,0,30F0,1,45,-9,-9,-9,1,1,-9.0000,126436,Gadus morhua,20170914
