Campagne;Annee;Trait;Espece;Nombre;Poids
CGFS;1988;54;SARDPIL;67;0.9
CGFS;1988;54;SCYOCAN;2;1.1
CGFS;1988;54;SEPIOFF;1;0.6
CGFS;1988;54;SPONCAN;1;0.2
CGFS;1988;54;TRACTRA;1047;64.8
CGFS;1988;54;TRIGLYR;1;1.4
CGFS;1988;54;TRISMIN;692;5.9
CGFS;1988;55;CALM;20;1
CGFS;1988;55;ENGRENC;6;0
CGFS;1988;55;FMAMMOD;24;1.2
CGFS;1988;55;LIMDLIM;49;3.1
CGFS;1988;55;LOLI;1;0
CGFS;1988;55;MERNMER;9;1.1
CGFS;1988;55;MULLSUR;1;0.2
CGFS;1988;55;NECOPUB;21;1.2
CGFS;1988;55;SARDPIL;2;0.3
CGFS;1988;55;SCOMSCO;11;2
CGFS;1988;55;SPRASPR;3639;11.6
CGFS;1988;55;TRACTRA;19;2.7
CGFS;1988;55;TRISLUS;27;0.4
CGFS;1988;56;BUGLLUT;1;0
CGFS;1988;56;CALM;18;1
CGFS;1988;56;LIMDLIM;21;2.1
CGFS;1988;56;LOLI;4;0.6
CGFS;1988;56;MERNMER;2;0.6
CGFS;1988;56;NECOPUB;7;0.4
CGFS;1988;56;PLEUPLA;4;1.6
CGFS;1988;56;SARDPIL;985;4.1
CGFS;1988;56;SCOMSCO;25;4.8
CGFS;1988;56;SCOPRHO;1;0.6
CGFS;1988;56;SEPIOFF;2;0
CGFS;1988;56;SPRASPR;515;1.4
CGFS;1988;56;TRACTRA;89;14.9
CGFS;1988;56;TRIGLYR;1;0.2
CGFS;1988;56;ZEUSFAB;1;0.4
CGFS;1988;57;CALM;49;1.6
CGFS;1988;57;CLUPHAR;477;11.8
CGFS;1988;57;LIMDLIM;60;4.9
CGFS;1988;57;MERNMER;47;7.4
CGFS;1988;57;PLEUPLA;1;0.5
CGFS;1988;57;POLLPOL;1;1.2
CGFS;1988;57;SCOMSCO;8;2.2
CGFS;1988;57;SPRASPR;1364;23.7
CGFS;1988;57;TRACTRA;24;4.9
CGFS;1988;57;TRIGLYR;1;0
CGFS;1988;57;TRISLUS;733;17.7
CGFS;1988;57;TRISMIN;67;1
CGFS;1988;58;CALM;49;1.6
CGFS;1988;58;CLUPHAR;112;3.6
CGFS;1988;58;GADUMOR;1;1.9
CGFS;1988;58;LIMDLIM;178;34
CGFS;1988;58;MERNMER;78;26
CGFS;1988;58;NECOPUB;11;0.9
CGFS;1988;58;PLEUPLA;6;2.3
CGFS;1988;58;POLLPOL;6;2.7
CGFS;1988;58;SCOMSCO;2;0.5
CGFS;1988;58;SOLESOL;1;0.1
CGFS;1988;58;SPRASPR;1310;25
CGFS;1988;58;TRACTRA;16;4.8
CGFS;1988;58;TRISLUS;288;10
CGFS;1988;58;TRISMIN;197;4.4
CGFS;1988;58;ZEUSFAB;1;0.3
CGFS;1988;59;CALM;15;0.6
CGFS;1988;59;CHELCUC;35;6.3
CGFS;1988;59;CHELLUC;1;1.8
CGFS;1988;59;LOLI;19;4.5
CGFS;1988;59;MICTKIT;3;0.7
CGFS;1988;59;RAJACLA;8;25.4
CGFS;1988;59;RAJAMON;1;1.5
CGFS;1988;59;SCYOCAN;12;8.2
CGFS;1988;59;SCYOSTE;2;4.7
CGFS;1988;59;SEPIOFF;1;1
CGFS;1988;59;SPONCAN;5;2.2
CGFS;1988;59;TRACTRA;18;3.5
CGFS;1988;59;TRISMIN;399;3.2
CGFS;1988;60;CHELCUC;3;0.4
CGFS;1988;60;GALOGAL;3;7.4
CGFS;1988;60;LOLI;9;2.7
CGFS;1988;60;RAJACLA;4;16.2
CGFS;1988;60;SCYOCAN;22;15.6
CGFS;1988;60;SEPIOFF;1;0.9
CGFS;1988;60;SPONCAN;21;4.7
CGFS;1988;60;TRACTRA;496;108.4
CGFS;1988;60;TRISMIN;5985;179.7
CGFS;1988;60;ZEUSFAB;2;0.5
CGFS;1988;61;CALM;4;0.2
CGFS;1988;61;DICELAB;1;0.7
CGFS;1988;61;GADUMOR;2;6.1
CGFS;1988;61;LIMDLIM;1;0
CGFS;1988;61;MERNMER;24;5.4
CGFS;1988;61;MICTKIT;1;0.7
CGFS;1988;61;PLEUPLA;1;1.2
CGFS;1988;61;RAJACLA;2;2.1
CGFS;1988;61;RAJAMON;1;0.4
CGFS;1988;61;SCOPRHO;1;0.5
CGFS;1988;61;SCYOCAN;6;4.6
CGFS;1988;61;SEPIOFF;1;0.6
CGFS;1988;61;SPRASPR;44;0.1
CGFS;1988;61;TRACTRA;95;7.5
CGFS;1988;61;TRIGLYR;1;0.3
CGFS;1988;61;TRISLUS;8;0.2
CGFS;1988;61;TRISMIN;50;0.5
CGFS;1988;62;CALM;1;NA
CGFS;1988;62;LOLI;2;0
CGFS;1988;62;MERNMER;20;5.4
CGFS;1988;62;PLEUPLA;1;0.6
CGFS;1988;62;POLLPOL;1;0.8
CGFS;1988;62;RAJACLA;1;0.7
CGFS;1988;62;RAJAMON;3;2.1
CGFS;1988;62;SEPIOFF;1;0.4
CGFS;1988;62;SPONCAN;1;0.3
CGFS;1988;62;TRACTRA;18;2.9
CGFS;1988;62;TRISLUS;21;1.2
CGFS;1988;62;TRISMIN;52;1
CGFS;1988;63;CALM;3;NA
CGFS;1988;63;CHELCUC;9;2.1
CGFS;1988;63;CHELLUC;1;1.3
CGFS;1988;63;GADUMOR;4;19.1
CGFS;1988;63;GALOGAL;3;12
CGFS;1988;63;LOLI;11;4.6
CGFS;1988;63;MERNMER;1;0.6
CGFS;1988;63;MUST;2;1.6
CGFS;1988;63;POLLPOL;2;2.2
CGFS;1988;63;RAJACLA;2;1.7
CGFS;1988;63;SCYOCAN;12;8
CGFS;1988;63;SCYOSTE;2;3.9
CGFS;1988;63;SPONCAN;1;0
CGFS;1988;63;TRACTRA;6;1.4
CGFS;1988;63;TRISLUS;32;9.7
CGFS;1988;63;TRISMIN;823;25.7
CGFS;1988;63;ZEUSFAB;3;0.6
CGFS;1988;64;CHELCUC;1;0.2
CGFS;1988;64;GALOGAL;1;6
CGFS;1988;64;LOLI;6;2.4
CGFS;1988;64;SCYOCAN;11;3.6
CGFS;1988;64;SPONCAN;1;0
CGFS;1988;64;TRACTRA;768;168.7
CGFS;1988;64;TRISLUS;1;0.4
CGFS;1988;64;ZEUSFAB;4;8.3
CGFS;1988;67;CALM;2;NA
CGFS;1988;67;CHELCUC;13;3.1
CGFS;1988;67;GADUMOR;1;4.3
CGFS;1988;67;GALOGAL;4;11.5
CGFS;1988;67;LOLI;3;0.4
CGFS;1988;67;MUST;8.0;16.4
CGFS;1988;67;RAJACLA;1;4.7
CGFS;1988;67;SCYOCAN;6;4.4
CGFS;1988;67;SPONCAN;1;0.4
CGFS;1988;67;TRACTRA;2;0.7
CGFS;1988;67;TRGPLAS;2;0.2
CGFS;1988;67;TRISLUS;10;2.7
CGFS;1988;67;TRISMIN;196;6.8
CGFS;1988;67;ZEUSFAB;2;3.1
CGFS;1988;68;CHELCUC;8;2
CGFS;1988;68;LOLI;8;1.1
CGFS;1988;68;MUST;2;1.2
CGFS;1988;68;RAJACLA;2;4.5
CGFS;1988;68;SCYOCAN;17;9.2
CGFS;1988;68;SCYOSTE;1;4
CGFS;1988;68;SPONCAN;2;0.8
CGFS;1988;68;TRACTRA;30;4.8
CGFS;1989;4;CHELCUC;24;6.1
CGFS;1989;4;LOLI;5;3.3
CGFS;1989;4;RAJACLA;10;36
CGFS;1989;4;SARDPIL;7;1
CGFS;1989;4;SCOMSCO;2;0.5
CGFS;1989;4;SCYOCAN;65;35.3
CGFS;1989;4;SPONCAN;4;0.1
CGFS;1989;4;TRACTRA;3465;228.7
CGFS;1989;4;TRISMIN;73;1.1
CGFS;1989;7;CALM;6;0.2
CGFS;1989;7;CHELLUC;3;0.3
CGFS;1989;7;LIMDLIM;12;2.2
CGFS;1989;7;LOLI;11;1.3
CGFS;1989;7;MULLSUR;237;7.3
CGFS;1989;7;PLEUPLA;7;1.9
CGFS;1989;7;SARDPIL;2;0.5
CGFS;1989;7;SCOMSCO;2;0.9
CGFS;1989;7;SEPIOFF;7;0.4
CGFS;1989;7;SPONCAN;5;0.1
CGFS;1989;7;TRACTRA;84;6.7
CGFS;1989;7;TRISLUS;118;1.4
CGFS;1989;8;CALM;81;4
CGFS;1989;8;CHELLUC;4;0.5
CGFS;1989;8;CLUPHAR;12;0.4
CGFS;1989;8;ENGRENC;2;0
CGFS;1989;8;LIMDLIM;45;4.7
CGFS;1989;8;LOLI;12;0.6
CGFS;1989;8;MULLSUR;32;0.7
CGFS;1989;8;PLEUPLA;3;0.8
CGFS;1989;8;SARDPIL;141;1.4
CGFS;1989;8;SCOMSCO;5;1.4
CGFS;1989;8;SEPIOFF;5;0.3
CGFS;1989;8;SPONCAN;4;0.5
CGFS;1989;8;SPRASPR;114;0.4
CGFS;1989;8;TRACTRA;378;11.6
CGFS;1989;9;CALM;4;0.3
CGFS;1989;9;CHELCUC;1;0.2
CGFS;1989;9;FMAMMOD;16;0.8
CGFS;1989;9;LOLI;3;0.6
CGFS;1989;9;MULLSUR;1;0.1
CGFS;1989;9;PLEUPLA;3;1.2
CGFS;1989;9;RAJACLA;1;0.7
CGFS;1989;9;SCYOCAN;1;1.1
CGFS;1989;9;SEPIOFF;1;0.1
CGFS;1989;10;CALM;8;0.4
CGFS;1989;10;LOLI;1;1.1
CGFS;1989;10;SEPIOFF;14;1.6
CGFS;1989;10;SPONCAN;66;1.7
CGFS;1989;10;TRACTRA;395;4.8
CGFS;1989;10;TRISLUS;510;13.7
CGFS;1989;10;TRISMIN;1029;44.8
CGFS;1989;11;CALM;4;0.2
CGFS;1989;11;CHELCUC;10;2
CGFS;1989;11;LOLI;2;1.8
CGFS;1989;11;MULLSUR;7;0.2
CGFS;1989;11;SEPIOFF;10;0.5
CGFS;1989;11;SPONCAN;144;4.4
CGFS;1989;11;TRACTRA;1112;12.1
CGFS;1989;11;TRISLUS;57;1.6
CGFS;1989;11;TRISMIN;925;11
CGFS;1989;12;CALM;4;0.2
CGFS;1989;12;CHELCUC;17;4
CGFS;1989;12;LOLI;7;2.3
CGFS;1989;12;SARDPIL;132;0.9
CGFS;1989;12;SCOMSCO;1;0.7
CGFS;1989;12;SCYOCAN;3;2.3
CGFS;1989;12;SEPIOFF;10;8.4
CGFS;1989;12;TRACTRA;358;12.1
CGFS;1989;12;TRISMIN;152;1.3
CGFS;1989;13;CHELCUC;32;6.2
CGFS;1989;13;LOLI;17;5.4
CGFS;1989;13;RAJACLA;22;53.3
CGFS;1989;13;SCYOCAN;116;47.3
CGFS;1989;13;SCYOSTE;2;6.5
CGFS;1989;13;SEPIOFF;4;0.2
CGFS;1989;13;TRACTRA;515;41.8
CGFS;1989;14;CALM;62;2.5
CGFS;1989;14;LOLI;51;3.4
CGFS;1989;14;MULLSUR;8;0.4
CGFS;1989;14;SARDPIL;21;0.6
CGFS;1989;14;SCOMSCO;2;0.5
CGFS;1989;14;SEPIOFF;47;2.1
CGFS;1989;14;TRACTRA;2;0.6
CGFS;1989;14;TRIGLYR;1;0.1
CGFS;1989;14;ZEUSFAB;1;0.3
CGFS;1989;15;BELO;1;0.4
CGFS;1989;15;CALM;90;4.2
CGFS;1989;15;CHELLUC;3;0.6
CGFS;1989;15;CLUPHAR;7;0.1
CGFS;1989;15;ENGRENC;67;0.3
CGFS;1989;15;FMAMMOD;35;2
CGFS;1989;15;LIMDLIM;15;1.7
CGFS;1989;15;LOLI;9;0.8
CGFS;1989;15;MERNMER;1;0.1
CGFS;1989;15;MULLSUR;13;0.3
CGFS;1989;15;SARDPIL;2223;9.2
CGFS;1989;15;SCOMSCO;32;5.8
CGFS;1989;15;SEPIOFF;29;1.4
CGFS;1989;15;SPRASPR;893;5.6
CGFS;1989;15;TRACTRA;17;0.6
CGFS;1989;15;TRISLUS;1;0.1
CGFS;1989;16;CALM;8;0.5
CGFS;1989;16;CHELCUC;1;0.4
CGFS;1989;16;DICELAB;1;0.6
CGFS;1989;16;LOLI;6;1
CGFS;1989;16;MULLSUR;2;0
CGFS;1989;16;MUST;2.0;1.6
CGFS;1989;16;SARDPIL;41;0.3
CGFS;1989;16;SCYOCAN;4;3.6
CGFS;1989;16;SEPIOFF;89;4.5
CGFS;1989;16;SPONCAN;66;3.2
CGFS;1989;16;TRACTRA;2;0.5
CGFS;1989;16;TRISLUS;76;2.3
CGFS;1989;16;TRISMIN;198;2.1
CGFS;1989;17;CALM;1;NA
CGFS;1989;17;CHELCUC;2;0.2
CGFS;1989;17;LOLI;7;2.5
CGFS;1989;17;MULLSUR;1;0
CGFS;1989;17;SEPIOFF;26;2.9
CGFS;1989;17;TRACTRA;273;4.1
CGFS;1989;17;TRISMIN;1479;70.7
CGFS;1989;18;CALM;7;0.6
CGFS;1989;18;CHELCUC;19;4.2
CGFS;1989;18;ENGRENC;2;0
CGFS;1989;18;MULLSUR;1;0
CGFS;1989;18;SARDPIL;34;0.4
CGFS;1989;18;SEPIOFF;14;3.1
CGFS;1989;18;SPONCAN;10;0.9
CGFS;1989;18;TRACTRA;13;1.8
CGFS;1989;18;TRISMIN;135;1.9
CGFS;1989;19;CHELCUC;16;2.8
CGFS;1989;19;CHELLUC;1;0.2
CGFS;1989;19;LOLI;18;2.8
CGFS;1989;19;RAJACLA;1;0.8
CGFS;1989;19;SEPIOFF;7;0.5
CGFS;1989;19;TRACTRA;18;2
CGFS;1989;19;TRISMIN;76;0.7
CGFS;1989;19;ZEUSFAB;1;0.4
CGFS;1989;20;CHELCUC;11;2.5
CGFS;1989;20;GALOGAL;1;6
CGFS;1989;20;LOLI;10;2.5
CGFS;1989;20;MOLVMOL;1;1.1
CGFS;1989;20;MUST;3.0;9.5
CGFS;1989;20;RAJACLA;5;21.3
CGFS;1989;20;SCYOCAN;15;11
CGFS;1989;20;SPONCAN;11;0.2
CGFS;1989;20;TRACTRA;494;94.1
CGFS;1989;20;TRISMIN;292;8.1
CGFS;1989;20;ZEUSFAB;2;2.2
CGFS;1989;21;CALM;3;0.2
CGFS;1989;21;CHELCUC;15;3.2
CGFS;1989;21;CHELLUC;1;2.7
CGFS;1989;21;LOLI;13;4.6
CGFS;1989;21;RAJACLA;7;13.6
CGFS;1989;21;RAJAMON;1;1.1
CGFS;1989;21;SCYOCAN;38;26.3
CGFS;1989;21;SEPIOFF;1;1
CGFS;1989;21;TRACTRA;9319;712
CGFS;1989;21;ZEUSFAB;1;0.9
CGFS;1989;22;CHELCUC;11;2.2
CGFS;1989;22;LOLI;16;8
CGFS;1989;22;RAJACLA;4;12.9
CGFS;1989;22;SCYOCAN;34;16.4
CGFS;1989;22;SEPIOFF;3;1.6
CGFS;1989;22;TRACTRA;4996;581
CGFS;1989;22;TRGPLAS;1;0.2
CGFS;1989;23;CHELCUC;49;8.6
CGFS;1989;23;LOLI;47;20.6
CGFS;1989;23;SCYOCAN;19;14.6
CGFS;1989;23;SEPIOFF;7;8
CGFS;1989;23;SPONCAN;2;0.4
CGFS;1989;23;TRACTRA;4130;450
CGFS;1989;23;TRISLUS;433;83.1
CGFS;1989;24;CHELCUC;17;3.1
CGFS;1989;24;LOLI;17;7
CGFS;1989;24;RAJACLA;1;2.2
CGFS;1989;24;RAJAUND;1;7.4
CGFS;1989;24;SCYOCAN;7;5.6
CGFS;1989;24;SCYOSTE;1;0.9
CGFS;1989;24;SEPIOFF;5;0.3
CGFS;1989;24;SPONCAN;1;0
CGFS;1989;24;TRACTRA;20;5.2
CGFS;1989;24;TRISLUS;156;29.3
CGFS;1989;25;CALM;1;0.1
CGFS;1989;25;CHELCUC;1;0.4
CGFS;1989;25;ECITVIP;3;0.1
CGFS;1989;25;GALOGAL;1;1.6
CGFS;1989;25;LOLI;75;3.1
CGFS;1989;25;MUST;1;2.4
CGFS;1989;25;RAJAMON;1;0.2
CGFS;1989;25;SCYOCAN;4;3.3
CGFS;1989;25;SPONCAN;2;0.7
CGFS;1989;25;SQUAACA;1;0.3
CGFS;1989;25;TRACTRA;17;3.2
CGFS;1989;26;CALM;8;0.5
CGFS;1989;26;CHELCUC;2;0.5
CGFS;1989;26;ECITVIP;30;0.5
CGFS;1989;26;EUTRGUR;1;0.2
CGFS;1989;26;LOLI;184;9.1
CGFS;1989;26;MERNMER;3;1.5
CGFS;1989;26;MULLSUR;1;0.2
CGFS;1989;26;PLEUPLA;1;0.4
CGFS;1989;26;RAJAUND;1;0.4
CGFS;1989;26;SCOPRHO;1;1.4
CGFS;1989;26;SEPIOFF;3;2.1
CGFS;1989;26;TRACTRA;328;36.2
CGFS;1989;26;ZEUSFAB;1;0.4
CGFS;1989;27;BUGLLUT;2;0
CGFS;1989;27;CALM;81;2.7
CGFS;1989;27;EUTRGUR;6;1
CGFS;1989;27;LIMDLIM;18;1.2
CGFS;1989;27;LIZAAUR;1;0.8
CGFS;1989;27;LOLI;1;0.2
CGFS;1989;27;MERNMER;7;1.3
CGFS;1989;27;PLEUPLA;2;1.3
CGFS;1989;27;RAJACLA;1;1.5
CGFS;1989;27;SCOMSCO;312;92.5
CGFS;1989;27;SCOPRHO;1;0.5
CGFS;1989;27;TRACTRA;6;0.7
CGFS;1989;28;CALM;25;1
CGFS;1989;28;LIMDLIM;1;0.1
CGFS;1989;28;LOLI;6;0.2
CGFS;1989;28;MULLSUR;19;0.6
CGFS;1989;28;MUST;3.0;1.7000000000000002
CGFS;1989;28;PLEUPLA;3;1.8
CGFS;1989;28;RAJACLA;8;6.1
CGFS;1989;28;RAJAMON;3;4
CGFS;1989;28;SCYOCAN;7;5.9
CGFS;1989;28;SPONCAN;8;1.3
CGFS;1989;28;TRACTRA;4;0.1
CGFS;1989;28;ZEUSFAB;1;0.2
CGFS;1989;29;EUTRGUR;1;0.4
CGFS;1989;29;GADUMOR;3;11.9
CGFS;1989;29;RAJAMON;1;0.4
CGFS;1989;29;SCYOCAN;5;4
CGFS;1989;29;SEPIOFF;24;2.2
CGFS;1989;29;TRISLUS;52;11.8
CGFS;1989;29;TRISMIN;385;7.4
CGFS;1989;30;CALM;3;0.2
CGFS;1989;30;CHELCUC;30;1.7
CGFS;1989;30;GADUMOR;7;28.4
CGFS;1989;30;MUST;4.0;8.5
CGFS;1989;30;POLLPOL;3;7.4
CGFS;1989;30;RAJACLA;7;13
CGFS;1989;30;SCYOCAN;38;22.1
CGFS;1989;30;SEPIOFF;81;3.8
CGFS;1989;30;SPONCAN;7;0.2
CGFS;1989;30;TRISLUS;86;21.3
CGFS;1989;30;TRISMIN;3246;48.5
CGFS;1989;31;CHELCUC;4;0.7
CGFS;1989;31;LOLI;9;4.4
CGFS;1989;31;SCYOCAN;7;4.1
CGFS;1989;31;SCYOSTE;1;0.4
CGFS;1989;31;SPONCAN;3;0.2
CGFS;1989;31;TRACTRA;270;62.4
CGFS;1989;31;TRISMIN;36;0.4
CGFS;1989;31;ZEUSFAB;1;0.3
CGFS;1989;32;CALM;12;0.5
CGFS;1989;32;ECITVIP;2;NA
CGFS;1989;32;EUTRGUR;1;0.1
CGFS;1989;32;LIMDLIM;8;1.5
CGFS;1989;32;LOLI;73;7.4
CGFS;1989;32;MERNMER;93;14.3
CGFS;1989;32;MULLSUR;1;0.1
CGFS;1989;32;PLEUPLA;13;5.1
CGFS;1989;32;SARDPIL;1;0
CGFS;1989;32;SCOMSCO;1;0.2
CGFS;1989;32;SEPIOFF;1;NA
CGFS;1989;32;TRACTRA;53;9.6
CGFS;1989;32;TRISLUS;2;0.1
CGFS;1989;32;ZEUSFAB;1;0.5
CGFS;1989;33;CALM;2;0.1
CGFS;1989;33;CHELCUC;3;0.6
CGFS;1989;33;LOLI;68;23.8
CGFS;1989;33;MULLSUR;1;0
CGFS;1989;33;SEPIOFF;6;2.1
CGFS;1989;33;SPONCAN;138;3.6
CGFS;1989;33;TRACTRA;2474;127.5
CGFS;1989;33;TRISMIN;1238;10.3
CGFS;1989;34;CHELCUC;6;3.2
CGFS;1989;34;LOLI;13;1.7
CGFS;1989;34;MICTKIT;1;0.3
CGFS;1989;34;RAJACLA;5;13.7
CGFS;1989;34;SCYOCAN;2;2
CGFS;1989;34;SEPIOFF;2;0.1
CGFS;1989;34;SPONCAN;23;1.2
CGFS;1989;34;TRACTRA;1;0.3
CGFS;1989;34;TRISMIN;157;2.4
CGFS;1989;35;CTELRUP;6;0.4
CGFS;1989;35;GADUMOR;1;5.2
CGFS;1989;35;LOLI;35;5.7
CGFS;1989;35;MICTKIT;1;0.5
CGFS;1989;35;POLLPOL;1;0.9
CGFS;1989;35;SPONCAN;15;1.5
CGFS;1989;35;TRACTRA;46;1.7
CGFS;1989;35;TRISLUS;12;0.9
CGFS;1989;35;TRISMIN;1377;41.4
CGFS;1989;36;CALM;1;NA
CGFS;1989;36;CHELCUC;8;3
CGFS;1989;36;LOLI;21;3.6
CGFS;1989;36;RAJACLA;2;4.3
CGFS;1989;36;SCYOCAN;8;6.7
CGFS;1989;36;SEPIOFF;1;0.1
CGFS;1989;36;SPONCAN;24;0.5
CGFS;1989;36;TRACTRA;36;3.1
CGFS;1989;36;TRISMIN;677;8.2
CGFS;1989;37;CALM;56;1.6
CGFS;1989;37;CLUPHAR;891;11.3
CGFS;1989;37;ENGRENC;4;NA
CGFS;1989;37;LIMDLIM;32;3.7
CGFS;1989;37;MERNMER;88;12.7
CGFS;1989;37;PLATFLE;7;3
CGFS;1989;37;PLEUPLA;39;18.6
CGFS;1989;37;RAJACLA;2;1
CGFS;1989;37;SCOMSCO;14;3
CGFS;1989;37;SCYOCAN;7;6.2
CGFS;1989;37;SPRASPR;100;0.9
CGFS;1989;37;TRACTRA;137;39.1
CGFS;1989;37;TRISLUS;264;6.3
CGFS;1989;37;TRISMIN;33;0.5
CGFS;1989;37;ZEUSFAB;3;1.2
CGFS;1989;38;BUGLLUT;1;0.1
CGFS;1989;38;CALM;36;1.4
CGFS;1989;38;CLUPHAR;3356;44.3
CGFS;1989;38;ENGRENC;10;0.1
CGFS;1989;38;LIMDLIM;2;0.4
CGFS;1989;38;MERNMER;34;11
CGFS;1989;38;MUST;1;3.3
CGFS;1989;38;SCOMSCO;17;4.9
CGFS;1989;38;SCYOCAN;17;14.5
CGFS;1989;38;SPRASPR;467;6
CGFS;1989;38;TRACTRA;4;0.4
CGFS;1989;38;TRISLUS;372;10.3
CGFS;1989;38;TRISMIN;40;1
CGFS;1989;38;ZEUSFAB;3;1.3
CGFS;1989;39;CALM;2;0.1
CGFS;1989;39;CHELCUC;12;4.1
CGFS;1989;39;CLUPHAR;4;0.1
CGFS;1989;39;LOLI;9;3.8
CGFS;1989;39;MICTKIT;1;0.4
CGFS;1989;39;RAJACLA;1;1.5
CGFS;1989;39;SCYOCAN;6;5.4
CGFS;1989;39;SEPIOFF;1;0.1
CGFS;1989;39;SPONCAN;13;1
CGFS;1989;39;TRACTRA;16;1.6
CGFS;1989;39;TRGPLAS;1;0.5
CGFS;1989;39;TRISMIN;693;7.9
CGFS;1989;40;CHELCUC;23;5.5
CGFS;1989;40;LOLI;16;7.7
CGFS;1989;40;MULLSUR;1;0.7
CGFS;1989;40;RAJACLA;1;2.7
CGFS;1989;40;SCYOCAN;345;177.8
CGFS;1989;40;SCYOSTE;24;24.9
CGFS;1989;40;SEPIOFF;9;2
CGFS;1989;40;SPONCAN;57;4.1
CGFS;1989;40;TRACTRA;795;67.7
CGFS;1989;40;TRGPLAS;2;0.5
CGFS;1989;40;TRISMIN;1833;22.4
CGFS;1989;40;ZEUSFAB;1;0
CGFS;1989;41;CALM;1;0.1
CGFS;1989;41;CHELCUC;4;0.7
CGFS;1989;41;CHELLUC;1;0.4
CGFS;1989;41;LOLI;10;5.1
CGFS;1989;41;PLEUPLA;1;0.5
CGFS;1989;41;SARDPIL;1;0.1
CGFS;1989;41;SCYOCAN;1;0.7
CGFS;1989;41;SEPIOFF;20;18.6
CGFS;1989;41;SPONCAN;1;0
CGFS;1989;41;TRACTRA;132;2.8
CGFS;1989;42;CALM;2;0.1
CGFS;1989;42;FMAMMOD;2;0.1
CGFS;1989;42;LOLI;1;0.1
CGFS;1989;42;MULLSUR;2;0.1
CGFS;1989;42;SEPIOFF;4;0.9
CGFS;1989;42;TRACTRA;161;3.3
CGFS;1989;43;CALM;33;2
CGFS;1989;43;CHELLUC;1;0.3
CGFS;1989;43;ECITVIP;11;0.3
CGFS;1989;43;FMAMMOD;395;6.8
CGFS;1989;43;LIMDLIM;7;1.4
CGFS;1989;43;LOLI;64;9
CGFS;1989;43;MULLSUR;18;0.7
CGFS;1989;43;PLEUPLA;6;2.3
CGFS;1989;43;SCOPRHO;1;0.5
CGFS;1989;43;SEPIOFF;2;0.1
CGFS;1989;43;SPONCAN;2;0.1
CGFS;1989;43;TRACTRA;3108;57.2
CGFS;1989;43;TRISMIN;1246;10.4
CGFS;1989;44;BUGLLUT;1;0
CGFS;1989;44;CALM;66;2.4
CGFS;1989;44;ECITVIP;1;NA
CGFS;1989;44;GADUMOR;1;3.8
CGFS;1989;44;LIMDLIM;90;9
CGFS;1989;44;LOLI;306;21.4
CGFS;1989;44;MERNMER;3;0.4
CGFS;1989;44;PLEUPLA;76;24
CGFS;1989;44;SCOMSCO;13;2.5
CGFS;1989;44;TRACTRA;63;4.4
CGFS;1989;44;ZEUSFAB;1;0.3
CGFS;1989;45;BUGLLUT;1;0
CGFS;1989;45;CALM;39;1.3
CGFS;1989;45;CHELLUC;2;0.2
CGFS;1989;45;ECITVIP;17;0.4
CGFS;1989;45;LIMDLIM;83;11
CGFS;1989;45;LOLI;96;7.4
CGFS;1989;45;PLEUPLA;10;2.1
CGFS;1989;45;SCOMSCO;7;1.4
CGFS;1989;45;SEPIOFF;1;0.1
CGFS;1989;45;TRACTRA;29;3.1
CGFS;1989;46;CALM;3;0.2
CGFS;1989;46;CHELCUC;10;1.8
CGFS;1989;46;CHELLUC;1;0.3
CGFS;1989;46;ECITVIP;1;NA
CGFS;1989;46;FMAMMOD;3;0.1
CGFS;1989;46;LIMDLIM;1;0.2
CGFS;1989;46;LOLI;18;11.4
CGFS;1989;46;SEPIOFF;1;1.2
CGFS;1989;46;TRACTRA;39;3.7
CGFS;1989;46;ZEUSFAB;1;0.4
CGFS;1989;47;CALM;4;0.3
CGFS;1989;47;CHELCUC;18;2.5
CGFS;1989;47;CHELLUC;1;0.8
CGFS;1989;47;FMAMMOD;2;NA
CGFS;1989;47;LOLI;10;3.2
CGFS;1989;47;MULLSUR;68;2.1
CGFS;1989;47;SCYOCAN;2;1.7
CGFS;1989;47;SEPIOFF;2;2.3
CGFS;1989;47;TRACTRA;7794;196.6
CGFS;1989;48;CALM;7;0.2
CGFS;1989;48;CLUPHAR;535;4.1
CGFS;1989;48;ECITVIP;5;0.1
CGFS;1989;48;FMAMMOD;3;0.1
CGFS;1989;48;LIMDLIM;43;5.9
CGFS;1989;48;LOLI;3;0.2
CGFS;1989;48;MERNMER;192;18
CGFS;1989;48;PLEUPLA;98;22.4
CGFS;1989;48;SOLESOL;5;0.1
CGFS;1989;48;SPRASPR;694;4.3
CGFS;1989;48;TRACTRA;20;3.8
CGFS;1989;48;TRISLUS;65;1.8
CGFS;1989;48;TRISMIN;9;0.1
CGFS;1989;49;CALM;9;0.3
CGFS;1989;49;ECITVIP;6;0.1
CGFS;1989;49;FMAMMOD;12;0.2
CGFS;1989;49;LIMDLIM;2;0.3
CGFS;1989;49;LOLI;180;13.9
CGFS;1989;49;PLEUPLA;1;0.2
CGFS;1989;49;SCOMSCO;1;0.1
CGFS;1989;49;TRACTRA;358;5.6
CGFS;1989;50;CALM;1;0.1
CGFS;1989;50;DICELAB;2;1
CGFS;1989;50;GADUMOR;4;9.6
CGFS;1989;50;LIMDLIM;10;2.3
CGFS;1989;50;LOLI;38;3.3
